university_id;association_id;registration_date;fee;name;foundation_date;designation;objective;graduate_id;obs
272;735;3/3/2022;2650;Smith Ltd;8/1/2022;Global Academic Council;Support physics student collaboration;177;price
254;801;19/03/2023;1720;Nichols, Mills and James;26/02/2023;International Cloud Computing in Education Society;Support criminal law research;;
63;239;20/06/2024;2680;Cantu, Garcia and Rodgers;28/03/2024;International Digital Media Council;Promote cultural diplomacy research;;
447;220;19/11/2022;3278;Aguilar-Martinez;11/3/2022;International Language Education Society;Promote architecture student innovation;43;economic
438;833;26/01/2023;1404;Jones-Henry;14/01/2023;World Doctoral Student Council;Advance security studies research;41;lawyer
29;366;28/02/2023;440;Parks, Pierce and Hardin;3/1/2023;World Cooperative Education Forum;Advance literacy education research;103;or
99;723;21/05/2024;3126;Henderson, Butler and Lee;21/03/2022;International University Governance Forum;Advance brain research;;
340;82;8/8/2023;447;Brown Group;25/07/2023;International University Finance Council;Support materials science research;65;behind
178;328;31/07/2021;1020;Myers Inc;4/7/2021;World Law Student Academic Forum;Support business student councils;154;book
1;610;13/12/2025;4479;Adams and Sons;12/8/2024;International Culinary Arts Academic Network;Promote business student leadership;58;million
44;944;2/12/2024;3483;Rivera PLC;21/03/2022;International Security Studies Council;Advance applied mathematics research;149;again
493;212;8/10/2021;3325;Schneider-Barber;28/08/2021;Global Data Science Student Network;Promote social work student training;69;maybe
167;460;3/4/2022;4864;Blackwell, Baker and Morgan;31/01/2022;International Cultural Studies Association;Support circular economy research;;
87;761;20/04/2025;920;Campbell Inc;20/03/2025;International Music Student Society;Enhance international internship programs;;
318;938;30/05/2025;395;Giles Ltd;5/9/2022;International Anthropology Student Network;Promote sociology student collaboration;182;but
267;81;20/01/2026;4505;Brown, Hawkins and Medina;30/10/2025;International Research Network;Encourage student mobility programs;;
380;28;20/12/2023;858;Spears-Hernandez;23/09/2022;International Visa and Mobility Professionals Society;Promote insurance and risk management research;88;trade
380;28;20/12/2023;858;Spears-Hernandez;23/09/2022;International Visa and Mobility Professionals Society;Promote insurance and risk management research;105;technology
86;505;27/04/2023;4208;Shepard-Cook;24/02/2023;Global Education Policy Research Forum;Promote inclusive learning environments;;
416;540;27/08/2022;4164;Drake and Sons;13/06/2022;World Optometry and Vision Science Council;Support statistics research;;
329;537;26/07/2024;4390;Yang Inc;13/07/2024;International Physics Collaboration Network;Promote student leadership development;;
370;689;1/5/2025;1740;Armstrong PLC;2/4/2025;International Microbiology Scholars Forum;Support communication student development;13;suggest
195;290;9/10/2025;958;Gray-Velasquez;8/6/2023;Global Hydropower Research Network;Support digital media studies;47;you
276;824;26/07/2023;2524;Munoz-Walsh;28/06/2023;World Gender Studies Academic Forum;Promote postdoctoral development programs;;
40;144;18/04/2025;2926;Carey-Hansen;14/03/2025;International Sports Medicine Council;Advance employability research;30;attack
491;582;2/4/2025;2098;Davis-Rush;31/03/2025;International Economics Student Association;Advance comparative law research;179;today
36;185;3/6/2024;908;Davis and Sons;1/6/2024;International Visa and Mobility Professionals Society;Promote satellite technology research;;
241;181;22/08/2025;4927;Wright, Williams and Powers;26/05/2025;International Risk Management Council;Support nuclear research;;
227;446;31/08/2023;4117;Barton, Walker and Branch;2/8/2023;World Chemistry Student Network;Promote manufacturing systems research;;
219;318;10/12/2023;1879;Clark Ltd;6/11/2023;World Academic Quality Assurance Forum;Promote environmental law research;162;growth
267;818;24/12/2025;4768;Brown, Hawkins and Medina;30/10/2025;International Academic Forum;Advance sociology student research;;
393;594;18/03/2024;2793;Stephens, Kane and Murphy;29/12/2023;World Space Exploration Academic Forum;Support public health student development;;
344;436;26/11/2024;3519;Parker and Sons;21/12/2021;International Academic Collaboration Network;Support international research partnerships;91;address
123;681;20/05/2025;778;Wilkins-Jones;5/8/2021;World Computational Mathematics Forum;Advance peace studies;141;more
411;955;11/4/2022;1070;Kennedy, Chavez and Welch;20/03/2022;World Public Health Student Network;Advance technology transfer initiatives;178;answer
435;925;1/12/2024;4776;Lee Group;25/09/2024;International Military History Research Group;Promote animation research collaboration;;
182;908;11/4/2025;4543;Garcia and Sons;5/8/2023;World Cognitive Science Research Alliance;Advance cognitive neuroscience research;90;find
264;924;18/04/2025;500;Reid, Cross and Smith;7/2/2025;International Education Network;Encourage community?engaged scholarship;;
262;895;3/1/2024;1541;Wise PLC;8/6/2022;World International Law Academic Forum;Support real estate studies;;
191;18;20/09/2025;1947;Clark-Flores;28/02/2024;World Curriculum Studies Academic Forum;Advance international law studies;;
246;32;11/3/2024;277;Butler PLC;24/12/2023;World Future of Work Academic Forum;Advance athletic performance research;70;crime
246;32;6/2/2024;277;Butler PLC;24/12/2023;World Future of Work Academic Forum;Advance athletic performance research;96;suggest
299;188;30/10/2024;606;Moore Ltd;16/08/2024;World Forensic Science Academic Forum;Advance tourism student research;;
65;294;5/11/2022;2645;Dennis Ltd;30/08/2022;World Alumni Engagement Forum;Support communication research;83;defense
485;544;23/07/2023;2827;Walters, Webster and Jones;2/6/2023;Global Climate Action University Network;Advance metallurgy research;;
197;409;28/08/2024;3244;Ortiz PLC;7/7/2022;International Honors Student Society;Promote insurance research;;
483;232;4/12/2023;3333;Conner, Wolfe and Bryant;27/08/2022;International Learning Analytics Council;Support computing student development;;
371;578;7/9/2024;1591;Riley, Roy and Mendoza;9/9/2022;Global Macroeconomics Research Network;Advance hydropower research;;
134;655;6/11/2024;4945;Jones Group;4/9/2024;Global Sustainable Cities Network;Advance corporate finance research;;
411;3;13/07/2022;813;Kennedy, Chavez and Welch;20/03/2022;International University Consortium;Promote polymer science research;178;answer
311;119;12/5/2025;1217;Harris-Solis;17/02/2025;World Academic Assessment Network;Support disability inclusion in higher education;2;executive
432;537;12/5/2025;2316;Lopez-Johnson;8/6/2023;International Physics Collaboration Network;Promote student leadership development;;
193;949;11/6/2023;3462;Juarez, Jones and Huang;21/03/2022;International eLearning Research Society;Support instructional design innovation;28;sport
193;949;11/6/2023;3462;Juarez, Jones and Huang;21/03/2022;International eLearning Research Society;Support instructional design innovation;82;another
193;949;11/6/2023;3462;Juarez, Jones and Huang;21/03/2022;International eLearning Research Society;Support instructional design innovation;112;picture
448;155;13/01/2023;2818;Doyle, Lester and Butler;2/11/2022;World Theatre and Performance Student Network;Support space exploration research;114;kind
8;244;7/12/2024;622;Bradford-Mercado;5/11/2024;International Law and Policy Consortium;Advance hydropower research;;
132;951;21/10/2023;3482;Jones, Black and Hayes;22/08/2023;International Renewable Energy Education Society;Support security studies research;;
365;70;26/12/2022;1780;Anderson-Hall;12/12/2022;International University Association;Support mechatronics research;;
2;532;1/10/2023;2823;Murphy-Fitzgerald;22/08/2023;Global Governance and Policy Research Network;Enhance global public health preparedness;;
179;203;3/2/2025;413;Dunn Ltd;18/12/2021;World Rural Development Research Network;Support accounting research;;
365;203;14/05/2024;647;Anderson-Hall;12/12/2022;World Rural Development Research Network;Support accounting research;;
92;803;1/10/2025;3242;Garcia LLC;21/06/2022;Global Academic Association;Advance security studies research;;
237;71;27/04/2021;2588;Cox-Barnes;17/04/2021;International Pathology Academic Council;Support wind energy research;12;language
237;71;26/06/2021;2588;Cox-Barnes;17/04/2021;International Pathology Academic Council;Support wind energy research;17;card
448;856;24/03/2024;3736;Doyle, Lester and Butler;2/11/2022;Global Heritage Preservation Network;Advance embedded systems research;114;kind
340;834;13/10/2023;3733;Brown Group;25/07/2023;Global Communication Student Network;Promote diplomacy research;65;behind
280;24;1/6/2025;180;Johnson Inc;8/5/2021;International Business Management Society;Advance accounting research;;
439;366;2/5/2024;971;Pierce, Harper and Gamble;21/01/2023;World Cooperative Education Forum;Advance literacy education research;;
289;800;13/04/2025;1829;Haas, Nguyen and Rich;22/03/2025;Global Immunology Research Consortium;Promote media studies research;115;central
356;436;18/01/2022;1393;Castillo, Parrish and Roberts;8/1/2022;International Academic Collaboration Network;Support international research partnerships;;
37;528;23/07/2025;2764;Summers-Wilson;31/05/2025;World Particle Physics Academic Forum;Support production engineering studies;99;may
424;616;19/03/2025;3705;Mathews, White and Silva;19/12/2024;Global Interfaith Academic Network;Promote biology student development;;
305;952;16/05/2021;473;Miller, King and Hoffman;9/4/2021;International Robotics in Education Society;Support psychology student development;;
406;87;2/7/2025;2081;Roy-Castillo;15/12/2023;World Energy Storage Academic Forum;Advance renewable energy research;;
85;992;9/12/2025;4388;Ware-Murphy;15/10/2025;International Alumni Scholars Network;Advance teaching excellence initiatives;;
246;56;9/1/2024;1884;Butler PLC;24/12/2023;Global Mathematics Student Society;Advance STEM education globally;70;crime
246;56;14/01/2024;1884;Butler PLC;24/12/2023;Global Mathematics Student Society;Advance STEM education globally;96;suggest
205;509;29/07/2021;3053;Washington, Edwards and Clements;2/6/2021;International Criminology Scholars Network;Support AI ethics research;;
275;161;14/07/2025;3232;Hodge and Sons;2/11/2023;World Ocean Engineering Research Network;Promote anthropology student collaboration;;
155;884;9/8/2024;3684;Richardson Group;20/07/2024;International Humanities Scholars Union;Advance equitable access to education;;
233;348;16/02/2023;3654;Landry, Long and Maxwell;19/01/2023;World Career Services Association;Promote geothermal research;;
192;499;28/02/2025;4571;Austin Inc;9/12/2024;Global Academic Consortium;Support visual culture research;;
322;185;23/02/2025;1222;Guerrero, Johnson and Miller;8/1/2025;International Visa and Mobility Professionals Society;Promote satellite technology research;;
14;716;11/5/2023;3475;Diaz-Perry;19/02/2023;International Water Sustainability Society;Support financial mathematics research;;
78;862;2/11/2024;3605;Wheeler, Bailey and Rodriguez;5/10/2024;African University Innovation Forum;Advance chemical engineering research;;
189;319;27/08/2023;1334;Osborne, Phillips and Francis;27/08/2021;Global Research Association;Support media production research;;
339;762;19/06/2022;3695;Hill Ltd;20/04/2022;International AI in Education Society;Support organizational behavior research;85;bed
339;762;14/05/2022;3695;Hill Ltd;20/04/2022;International AI in Education Society;Support organizational behavior research;153;crime
424;357;26/01/2025;697;Mathews, White and Silva;19/12/2024;International University Forum;Advance trade research;;
61;241;9/11/2024;1010;Grant-Roy;14/08/2024;Global AI Governance in Education Network;Advance poverty reduction initiatives;;
145;774;11/8/2025;1769;Brown-Freeman;18/02/2024;International Sports Management Student Network;Promote waste management research;;
